event_id,source_date,source_headline,source_id,source_office_id
315673,20.07.2019,"Two Ukrainian servicemen killed- three injured in Donbass",11227,23009
315673,20.07.2019,"Two Ukrainian servicemen killed- three injured in Donbass",11228,23009
421336,26.07.2019,NULL,11229,23019
304048,20.07.2019,"Civilian killed in shelling by Ukrainian radical group in Donbass - DPR",11230,23019
304051,21.07.2019,"Ukrainian military?s shelling kills DPR militiaman before start of new ceasefire",11231,23019
304053,25.07.2019,"Elderly woman died after stepping on landmine in DPR",11232,23057
304053,5.08.2019,"Latest from the OSCE Special Monitoring Mission to Ukraine (SMM)- based on information received as of 19:30- 4 August 2019",11233,23028
421155,2.08.2019,NULL,11234,23028
300084,6.08.2019,"Shelling kills four Ukrainian soldiers in eastern Donbass",11235,23028
300084,6.08.2019,"Four soldiers killed in eastern Ukraine grenade attack",11236,23040
421156,16.08.2019,NULL,11237,23055
307963,9.08.2019,"Donetsk militia member killed in Kiev forces? shelling- militias say",11238,23001
307967,9.08.2019,"Two militias killed as Kiev troops shell DPR",11239,23000
307969,12.08.2019,"Russia-led forces mount two attacks on Ukrainian positions in Donbas since Monday midnight- one Ukraine soldier WIA - Defense ministry",11240,23055
307969,13.08.2019,"Occupation forces pass body of National Guard fighter- killed in Donbas three days ago- to Ukrainian side",11241,23028
307971,15.08.2019,"Occupation forces violate ceasefire in Donbas 13 times in past 24 hours- one KIA reported - JFO HQ",11242,23028
421158,30.08.2019,NULL,11243,23054
308088,26.08.2019,"Occupation forces violate ceasefire in Donbas 13 times over past day- Ukrainian soldier killed- three injured - JFO HQ",11244,23054
308088,30.08.2019,"72 Ukrainian soldiers killed in Russia?s war this year",11245,23054
308088,26.08.2019,NULL,11246,23055
308096,29.08.2019,"Militants from Ukraine?s unit Azov capture three DPR servicemen",11247,23054
308099,29.08.2019,"Three DPR servicemen killed- five wounded in shelling by Ukrainian troops",11248,23009
308112,30.08.2019,"Russia-occupation forces violate ceasefire four times- one KIA in Donbas",11249,23014
421148,6.09.2019,NULL,11250,23028
308113,31.08.2019,"DPR soldier killed in shelling by Kiev forces - militia",11251,23028
308114,2.09.2019,"Ukrainian soldier killed on Monday morning - JFO press center",11252,23054
315710,3.09.2019,NULL,11253,23055
315882,5.09.2019,NULL,11254,23028
308115,4.09.2019,"Two DPR servicemen killed in attack by Ukrainian regiment Azov",11255,23054
308116,5.09.2019,"Russia-led occupation forces violate ceasefire 12 times- one KIA in Donbas - JFO HQ",11256,23014
308116,7.09.2019,NULL,11257,23014
308223,6.09.2019,"One KIA- one WIA amid 21 enemy attacks in Donbas in past 24 hours - JFO HQ",11258,23028
308223,7.09.2019,NULL,11259,23054
308238,6.09.2019,"DPR militiaman killed in shelling by Ukraine?s military",11260,23014
421150,13.09.2019,NULL,11261,23054
315605,10.09.2019,"OSCE Special Monitoring Mission to Ukraine (SMM) Daily Report 214/2019 issued on 10 September 2019",11262,23014
315711,12.09.2019,NULL,11263,23028
315831,29.09.2019,NULL,11264,23055
315880,14.09.2019,NULL,11265,23040
315880,13.09.2019,NULL,11266,23014
308279,13.09.2019,"One Ukrainian serviceman killed amid 23 enemy attacks in Donbas in past 24 hours - JFO HQ",11267,23014
308279,14.09.2019,NULL,11268,23014
308284,13.09.2019,"DPR serviceman killed in shelling by Ukrainian troops - DPR defense ministry",11269,23014
308288,14.09.2019,"Ukrainian soldier killed in JFO area on Sept 13 - JFO HQ",11270,23054
421153,20.09.2019,NULL,11271,23014
308295,17.09.2019,"One Ukrainian soldier killed- two injured in Donbas over past day - JFO HQ",11272,23028
308295,19.09.2019,NULL,11273,23054
308330,24.09.2019,"One Ukrainian soldier killed amid shelling attacks in Donbas on Tuesday - JFO HQ",11274,23055
308330,26.09.2019,NULL,11275,23054
308333,28.09.2019,"One Ukrainian soldier killed amid 30 shelling attacks in Donbas since early Sept 27 - JFO HQ",11276,23014
308333,30.10.2019,NULL,11277,23054
421154,4.10.2019,NULL,11278,23014
315879,29.10.2019,NULL,11279,23054
315782,6.10.2019,NULL,11280,23014
315782,5.10.2019,"One KIA- two WIA amid 32 enemy attacks in Donbas in past 24 hours - JFO HQ",11281,23055
315783,7.10.2019,"One KIA- one WIA amid 26 enemy attacks in Donbas in past 24 hours - JFO HQ",11282,23014
315783,8.10.2019,NULL,11283,23014
315824,8.11.2019,NULL,11284,23054
315784,10.10.2019,"Ukrainian serviceman killed in Donbas on Oct 10 - JFO HQ",11285,23054
421146,18.10.2019,NULL,11286,23014
315785,15.10.2019,"Two KIA- one WIA in Donbas on Tuesday - JFO HQ",11287,23014
315785,18.10.2019,NULL,11288,23054
315785,17.10.2019,NULL,11289,23055
315785,16.10.2019,NULL,11290,23054
315786,17.10.2019,"One serviceman killed- one injured in 30 enemy attacks in Donbas - JFO HQ",11291,23014
315787,23.10.2019,"One serviceman killed- three injured in 24 enemy attacks in Donbas - JFO press center",11292,23014
315787,24.10.2019,NULL,11293,23014
315807,25.10.2019,NULL,11294,23054
421147,1.11.2019,NULL,11295,23054
315797,1.11.2019,NULL,11296,23014
315789,31.10.2019,"DPR soldier killed in attack of Ukrainian military",11297,23014
421143,8.11.2019,NULL,11298,23055
421143,15.11.2019,NULL,11299,23014
324083,8.11.2019,"Ukraine: Donetsk rebels say three militants killed",11300,23028
324076,7.11.2019,"One KIA- four WIA in Donbas in past 24 hours - JFO HQ",11301,23055
324408,19.11.2019,"Ambassadors of Europe- U.S. express condolences over death of commander of 128th Armed Forces brigade wounded in Donbas",11302,23055
324408,17.12.2019,#WarinUkraine,11303,23058
324101,15.11.2019,"One Ukrainian soldier killed amid 15 enemy attacks in Donbas in past 24 hours - JFO HQ",11304,23054
421145,22.11.2021,NULL,11305,23054
324707,23.11.2019,"24y.o. Bohdan Shatsky killed in the war zone on Nov 22.  Born in 1995 in Mykhlia- Khmelnytsky Obl. A graduate of Petro Sahaidachny National Academy of Land Forces- served as senior lieutenant in the 15th Reactive Artillery Regiment.",11306,23014
324410,1.12.2019,"Two DPR servicemen killed- one wounded in sniper fire from Ukrainian side",11307,23054
324410,30.11.2019,#WarinUkraine,11308,23055
421141,6.12.2019,NULL,11309,23014
324417,4.12.2019,"DPR State Security Ministry: two Ukrainian security service colonels killed at contact line",11310,23028
324417,2.12.2019,"Zelensky presents condolences to families of killed security officers in Donbas- promises to achieve ceasefire",11311,23014
324712,7.12.2019,#WarinUkraine,11312,23055
324718,14.12.2019,#WarinUkraine,11313,23059
421142,20.12.2019,NULL,11314,23054
324720,7.12.2019,#WarinUkraine,11315,23014
324650,18.12.2019,"Ukrainian serviceman killed due to enemy shelling attacks in Donbas in past 24 hours - JFO HQ",11316,23014
324650,19.12.2019,#WarinUkraine,11317,23055
324651,19.12.2019,"Ukrainian soldier wounded- civilian killed amid seven enemy attacks in Donbas - JFO HQ",11318,23014
324728,23.12.2019,#WarinUkraine,11319,23054
324730,29.12.2019,#WarinUkraine,11320,23014
338547,1.02.2020,"Ukraine  JANUARY 2020",11321,23054
421127,17.01.2020,NULL,11322,23014
338200,20.03.2020,"Since last year 41 Ukrainian soldiers have been killed in Donbas - PGO",11323,23014
338593,6.01.2020,"Two KIA- one WIA amid attacks of Russia-led forces in Donbas in past 24 hours - JFO HQ",11324,23039
338593,10.01.2020,"Euromaidan Press",11325,23055
338047,11.01.2020,"Euromaidan Press",11326,23054
338047,10.01.2020,"One KIA- one WIA amid six enemy attacks in Donbas in past 24 hours - JFO HQ",11327,23054
338512,14.01.2020,"OSCE Special Monitoring Mission to Ukraine (SMM) Daily Report 10/2020 issued on 14 January 2020",11328,23014
338049,15.01.2020,"Ukrainian serviceman killed due to enemy shelling attacks in Donbas in past 24 hours - JFO HQ",11329,23014
338049,16.01.2020,"Soldier of 92nd Brigade killed by sniper in JFO area",11330,23054
338049,17.01.2020,"Euromaidan Press",11331,23040
338051,17.01.2020,"Law enforcers investigating into killing of two Ukrainian servicemen amid enemy shelling in Donbas - PGO",11332,23054
338062,21.01.2020,"One Ukrainian serviceman killed- one wounded amid 10 enemy attacks in Donbas - JFO HQ",11333,23054
338062,24.01.2020,"Euromaidan Press",11334,23014
338063,22.01.2020,"DPR soldier killed in shelling by Ukrainian forces",11335,23054
338064,22.01.2020,"Euromaidan Press",11336,23054
338064,22.01.2020,"One Ukrainian serviceman killed amid enemy attacks in Donbas today - JFO HQ",11337,23014
338606,27.01.2020,"Euromaidan Press",11338,23028
338605,27.01.2020,"Two KIA- two WIA amid 12 enemy attacks in Donbas in past 24 hours - JFO HQ",11339,23014
338605,27.01.2020,"Euromaidan Press",11340,23054
338605,28.01.2020,"Euromaidan Press",11341,23014
338072,27.01.2020,"Two KIA- two WIA amid 12 enemy attacks in Donbas in past 24 hours - JFO HQ",11342,23054
338072,27.01.2020,"Euromaidan Press",11343,23014
338072,28.01.2020,"Euromaidan Press",11344,23014
421123,7.02.2020,NULL,11345,23054
338579,1.02.2020,"Ukraine  FEBRUARY 2020",11346,23014
421124,14.02.2020,NULL,11347,23014
421126,7.02.2020,NULL,11348,23055
338161,27.02.2020,"Euromaidan Press",11349,23039
338161,26.02.2020,"Ukrainian serviceman killed in Donbas by unidentified explosive device - Defense ministry",11350,23055
338586,1.04.2020,"Ukraine MARCH 2020",11351,23055
338166,4.03.2020,"One Ukrainian soldier killed- 5 injured in Donbas - JFO staff",11352,23014
338166,5.03.2020,"Euromaidan Press",11353,23054
338519,6.03.2020,"OSCE Special Monitoring Mission to Ukraine (SMM) Daily Report 55/2020 issued on 6 March 2020",11354,23039
338615,11.03.2020,"Euromaidan Press",11355,23054
338171,7.03.2020,"Occupation forces violate ceasefire in Donbas five times- one Ukrainian soldier killed on March 6 - JFO",11356,23014
338172,9.03.2020,"One serviceman KIA- five WIA- one with combat wound amid six enemy attacks in Donbas - JFO",11357,23040
338172,11.03.2020,"Euromaidan Press",11358,23014
338179,12.03.2020,"Euromaidan Press",11359,23054
338179,13.03.2020,"Euromaidan Press",11360,23054
338179,13.03.2020,"Euromaidan Press",11361,23014
338179,10.03.2020,"Two KIA- nine WIA in Donbas on Tuesday - JFO HQ",11362,23014
349574,20.03.2020,"Three people died in DPR in a week of fighting",11363,23014
338181,16.03.2020,"Kiev forces? shelling kills one- injures two in Donetsk republic",11364,23014
338198,20.03.2020,"OSCE Special Monitoring Mission to Ukraine (SMM) Daily Report 67/2020 issued on 20 March 2020",11365,23054
338198,20.03.2020,"Ukrainian military's shelling kills one civilian- leaves six wounded - DPR militia",11366,23060
338208,28.03.2020,"Woman killed in shelling by Ukrainian forces in Donbass",11367,23028
338209,30.03.2020,"One Ukrainian serviceman fatally hit by sniper's bullet in Donbas- one military man wounded - JFO HQ",11368,23040
338209,30.03.2020,"One Ukrainian serviceman killed- four wounded amid enemy attacks in Donbas on March 30 - JFO HQ",11369,23028
338209,1.04.2020,"Euromaidan Press",11370,23028
338211,1.04.2020,"One KIA- three WIA amid 14 enemy attacks in Donbas over past day - JFO HQ",11371,23054
338211,2.04.2020,"Euromaidan Press",11372,23054
376168,1.05.2020,"Ukraine  APRIL 2020",11373,23014
376169,1.05.2020,"Ukraine  APRIL 2020",11374,23054
376170,1.05.2020,"Ukraine  APRIL 2020",11375,23014
376171,1.05.2020,"Ukraine  APRIL 2020",11376,23039
338439,3.04.2020,"Ukrainian forces open fire on DPR 140 times in past week - militia",11377,23039
338454,10.04.2020,"Ukrainian army violates ceasefire with DPR 16 times",11378,23039
359760,13.10.2020,"Euromaidan Press",11379,23039
338620,21.04.2020,"Euromaidan Press",11380,23028
338620,21.04.2020,"One Ukrainian serviceman killed- three injured- one wounded in action amid 13 enemy attacks in Donbas in past 24 hours - JFO HQ",11381,23028
366897,13.10.2020,"Euromaidan Press @EuromaidanPress ?  Oct 13",11382,23014
343811,23.04.2020,"Euromaidan Press",11383,23014
343823,30.04.2020,"One Ukrainian serviceman wounded amid 15 enemy attacks in Donbas in past 24 hours - JFO HQ",11384,23054
343828,7.05.2020,"DPR leader blames President Zelensky for deaths of civilians in Donbass",11385,23014
350720,1.06.2020,"Ukraine  MAY 2020",11386,23014
421107,8.05.2020,NULL,11387,23054
376174,1.06.2020,"Ukraine  MAY 2020",11388,23028
376175,1.06.2020,"Ukraine  MAY 2020",11389,23039
344392,4.05.2020,"Daily Report 105/2020 4 May 2020",11390,23061
344046,8.05.2020,"Ukrainian army violates ceasefire with DPR 11 times in past 24 hours- 5 civilians wounded",11391,23039
421108,22.05.2020,NULL,11392,23039
421110,29.05.2020,NULL,11393,23040
343816,29.05.2020,"Euromaidan Press",11394,23028
343816,27.05.2020,"Ukraine in UN urges Russia to give up logic of war",11395,23061
350718,1.07.2020,"Ukraine  JUNE 2020",11396,23061
344118,11.06.2020,"Two Ukrainian servicemen wounded amid 14 enemy attacks in Donbas in past 24 hours - JFO HQ",11397,23014
376151,13.06.2020,"One Ukrainian soldier wounded amid 12 enemy attacks in Donbas in past 24 hours - JFO HQ",11398,23054
421024,5.06.2020,NULL,11399,23031
349590,19.06.2020,"Euromaidan Press @EuromaidanPress ? Jun 19",11400,23054
349590,17.06.2020,"One Ukrainian serviceman killed amid shell attacks by Russia-occupation forces - JFO HQ",11401,23054
349599,19.06.2020,"One KIA- one WIA amid 14 enemy attacks in Donbas in past 24 hours - JFO HQ",11402,23055
349599,20.06.2020,"Euromaidan Press @EuromaidanPress  Jun 20",11403,23014
349615,23.06.2020,"Ukrainian soldier wounded amid 16 enemy attacks in Donbas in past 24 hours - JFO HQ",11404,23054
349640,27.06.2020,"One Ukrainian serviceman wounded amid nine enemy attacks in Donbas in past 24 hours - JFO HQ",11405,23054
350711,28.06.2020,"Euromaidan Press @EuromaidanPress ? Jun 28",11406,23014
349584,1.08.2020,"Ukraine  JULY 2020",11407,23054
349642,3.07.2020,"Police investigating into killing of civilian amid enemy attack in Zaitseve",11408,23054
349642,3.07.2020,"DPR civilian dies after Ukrainian shelling - People?s Militia",11409,23014
349642,9.07.2020,"Daily Report 162/2020 9 July 2020",11410,23031
349668,16.07.2020,"Euromaidan Press @EuromaidanPress ? Jul 16",11411,23054
349668,17.07.2020,"Euromaidan Press @EuromaidanPress ? Jul 17",11412,23028
349668,23.07.2020,"Euromaidan Press @EuromaidanPress ? Jul 23",11413,23040
349668,13.07.2020,"Two Ukrainian soldiers killed in Donbas - JFO HQ",11414,23014
349668,13.07.2020,"Kiev says two soldiers- army medic killed in east",11415,23014
349668,22.07.2020,"Deceased- who was returned by Russian-led forces on July 21- is Ukrainian sergeant - examination",11416,23014
349670,13.07.2020,"Two Ukrainian soldiers killed in Donbas - JFO HQ",11417,23054
349670,15.07.2020,"Euromaidan Press @EuromaidanPress ? Jul 15",11418,23000
349686,16.07.2020,"No casualties reported amid 12 enemy attacks in Donbas in past 24 hours - JFO HQ",11419,23054
349687,20.07.2020,"No casualties reported amid 17 enemy attacks in Donbas in past 24 hours - JFO HQ",11420,23054
349688,20.07.2020,"Ukrainian military killed while performing battle mission in Donbas near Shumy village - JFO HQ",11421,23014
349688,21.07.2020,"Euromaidan Press @EuromaidanPress ? Jul 21",11422,23054
349689,22.07.2020,"Euromaidan Press @EuromaidanPress ? Jul 22",11423,23054
349689,21.07.2020,"JFO HQ reports one KIA- one WIA amid 17 enemy attacks in Donbas in past 24 hours",11424,23054
349690,22.07.2020,"One KIA- one WIA amid nine enemy attacks in Donbas in past 24 hours - JFO HQ",11425,23014
390397,11.03.2021,"Report on the human rights situation in Ukraine- 1 August 2020 ? 31 January 2021",11426,23014
354371,14.08.2020,"Euromaidan Press @EuromaidanPress ? Aug 14",11427,23054
354373,1.09.2020,"Ukraine AUGUST 2020",11428,23054
359075,1.10.2020,"Ukraine SEPTEMBER 2020",11429,23032
390411,11.03.2021,"Report on the human rights situation in Ukraine- 1 August 2020 ? 31 January 2021",11430,23014
366894,9.09.2020,"Euromaidan Press @EuromaidanPress ? Sep 9",11431,23039
366894,9.09.2020,"Euromaidan Press @EuromaidanPress ? Sep 9",11432,23039
366895,10.09.2020,"Euromaidan Press @EuromaidanPress ? Sep 10",11433,23032
366327,1.11.2020,"Russia/North Caucasus OCTOBER 2020",11434,23014
390406,11.03.2021,"Report on the human rights situation in Ukraine- 1 August 2020 ? 31 January 2021",11435,23014
366845,30.10.2020,"Ukrainian delegation in TCG initiates urgent meeting of security subgroup in connection with shelling attacks- death of two Ukrainian military",11436,23014
366845,31.10.2020,"Euromaidan Press @EuromaidanPress ?  Oct 31",11437,23031
366845,31.10.2020,"Euromaidan Press @EuromaidanPress ?  Oct 31",11438,23032
372088,21.11.2020,"OSCE Special Monitoring Mission to Ukraine (SMM) Daily Report 278/2020 issued on 21 November 2020",11439,23054
371807,6.11.2020,"Ukrainian shelling kills two DPR militiamen",11440,23014
371807,1.12.2020,"Ukraine NOVEMBER 2020",11441,23014
372061,13.11.2020,"Ukrainian military violates ceasefire 16 times in past week - DPR mission",11442,23040
372062,13.11.2020,"Ukrainian military violates ceasefire 16 times in past week - DPR mission",11443,23028
420062,20.11.2020,NULL,11444,23039
371806,1.12.2020,"Ukraine NOVEMBER 2020",11445,23028
371806,25.11.2020,"Euromaidan Press @EuromaidanPress ? Nov 25",11446,23028
371806,25.11.2020,"Ukrainian soldier fatally wounded amid four enemy attacks in Donbas in past 24 hours - JFO HQ",11447,23055
372076,4.12.2020,"Two DPR servicemen killed in Kiev forces? shelling",11448,23039
420059,11.12.2020,NULL,11449,23014
374267,18.12.2020,"Two DPR officers killed in attack by Ukrainian military",11450,23054
379607,1.02.2021,"UKRAINE JANUARY 2021",11451,23028
379578,14.01.2021,"Euromaidan Press",11452,23055
379213,11.01.2021,"Armed Forces' serviceman died in JFO area as result of shelling - Ukrainian delegation at TCG",11453,23028
379213,11.01.2021,"Armed Forces' serviceman died in JFO area as result of shelling - Ukrainian delegation at TCG",11454,23039
379213,12.01.2021,"Zelensky expresses condolences to Andriyenko's family - senior soldier killed in Donbas",11455,23014
379213,12.01.2021,"Zelensky expresses condolences to Andriyenko's family - senior soldier killed in Donbas",11456,23054
379491,22.01.2021,"Russia-led forces in Donbas violate ceasefire seven times over past day- one soldier killed - JFO HQ",11457,23054
379491,22.01.2021,"Note sent to OSCE SMM in connection with death of soldier of Ukrainian Armed Forces near Hnutove - Ukrainian delegation to TCG",11458,23054
379494,22.01.2021,"Ukrainian military?s shelling kills DPR military serviceman",11459,23054
379494,1.02.2021,"UKRAINE JANUARY 2021",11460,23054
385255,1.03.2021,"Ukraine February 2021",11461,23054
379512,3.02.2021,"Russian-occupation forces in Donbas violate ceasefire eight times over past day- one Ukrainian soldier killed - JFO HQ",11462,23028
379512,3.02.2021,"Russian-occupation forces in Donbas violate ceasefire eight times over past day- one Ukrainian soldier killed - JFO HQ",11463,23039
379512,3.02.2021,"Euromaidan Press",11464,23062
379512,3.02.2021,"Euromaidan Press",11465,23054
384821,8.02.2021,"Ukraine's Armed Forces two soldiers killed- four more wounded in Donbas on Feb 6- 13 attacks recorded - JFO HQ",11466,23054
384821,8.02.2021,"Ukraine's Armed Forces two soldiers killed- four more wounded in Donbas on Feb 6- 13 attacks recorded - JFO HQ",11467,23014
384821,8.02.2021,"Nazariy Polishchuk",11468,23014
384821,8.02.2021,"Nazariy Polishchuk",11469,23054
384826,9.02.2021,"Driver of car that tries to break through Donbas checkpoint shot dead",11470,23054
384826,9.02.2021,"Driver of car that tries to break through Donbas checkpoint shot dead",11471,23014
384826,1.03.2021,"Ukraine February 2021",11472,23014
384826,1.03.2021,"Ukraine February 2021",11473,23054
384837,11.02.2021,"Ukraine's Armed Forces soldier killed in Donbas from sniper's shot - Ukrainian delegation to TCG",11474,23054
384837,11.02.2021,"Ukraine's Armed Forces soldier killed in Donbas from sniper's shot - Ukrainian delegation to TCG",11475,23062
384837,11.02.2021,"Russia-occupation forces in Donbas violate ceasefire twice- Ukrainian soldier killed - JFO HQ",11476,23062
384837,11.02.2021,"Russia-occupation forces in Donbas violate ceasefire twice- Ukrainian soldier killed - JFO HQ",11477,23054
384837,12.02.2021,"Two Ukrainian soldiers killed in clashes with separatists",11478,23054
384837,12.02.2021,"Two Ukrainian soldiers killed in clashes with separatists",11479,23054
384837,12.02.2021,"Oleksandr Hlushko",11480,23054
384837,12.02.2021,"Oleksandr Hlushko",11481,23000
384843,12.02.2021,"Two Ukrainian soldiers killed in clashes with separatists",11482,23000
384843,12.02.2021,"Two Ukrainian soldiers killed in clashes with separatists",11483,23014
384843,12.02.2021,"Another soldier of Armed Forces killed in Donbas on Thursday - Skhid task force",11484,23014
384843,12.02.2021,"Another soldier of Armed Forces killed in Donbas on Thursday - Skhid task force",11485,23000
384843,13.02.2021,"Vladyslav Liashchenko",11486,23000
384843,13.02.2021,"Vladyslav Liashchenko",11487,23054
384853,14.02.2021,"Three Ukrainian soldiers die after running into Ukrainian landmine - LPR defense ministry",11488,23054
384853,14.02.2021,"Three Ukrainian soldiers die after running into Ukrainian landmine - LPR defense ministry",11489,23014
384853,14.02.2021,"Three Ukrainian soldiers die after running into Ukrainian landmine - LPR defense ministry",11490,23014
384853,14.02.2021,"Three Ukrainian soldiers die after running into Ukrainian landmine - LPR defense ministry",11491,23028
384853,14.02.2021,"Three Ukrainian soldiers die after running into Ukrainian landmine - LPR defense ministry",11492,23028
384853,15.02.2021,"Three Ukrainian troops killed in Donbas",11493,23028
384853,15.02.2021,"Three Ukrainian troops killed in Donbas",11494,23028
384853,15.02.2021,"Three Ukrainian troops killed in Donbas",11495,23028
384853,15.02.2021,"Three Ukrainian troops killed in Donbas",11496,23054
384853,15.02.2021,"Three Ukrainian troops killed in Donbas",11497,23054
384853,14.02.2021,"Three Ukrainian soldiers killed in mine blast",11498,23054
384853,14.02.2021,"Three Ukrainian soldiers killed in mine blast",11499,23054
384853,14.02.2021,"Three Ukrainian soldiers killed in mine blast",11500,23054
384853,14.02.2021,"Three Ukrainian soldiers killed in mine blast",11501,23000
384853,14.02.2021,"Three Ukrainian soldiers killed in mine blast",11502,23000
384853,17.02.2021,"Dmytro Myronenko",11503,23000
384853,17.02.2021,"Dmytro Myronenko",11504,23000
384853,17.02.2021,"Dmytro Myronenko",11505,23000
384853,17.02.2021,"Dmytro Myronenko",11506,23014
384853,17.02.2021,"Dmytro Myronenko",11507,23014
384853,1.03.2021,"Ukraine February 2021",11508,23014
384853,1.03.2021,"Ukraine February 2021",11509,23014
384853,1.03.2021,"Ukraine February 2021",11510,23014
384853,1.03.2021,"Ukraine February 2021",11511,23062
384853,1.03.2021,"Ukraine February 2021",11512,23062
385031,20.02.2021,"One DPR soldier killed- two more wounded in shelling by Ukrainian troops",11513,23062
385031,21.02.2021,"Two ceasefire violations reported in DPR during past day- one DPR soldier killed",11514,23062
385036,22.02.2021,"Ukrainian soldier killed in JFO area in Donbas- another wounded - Khomchak",11515,23062
385036,22.02.2021,"Ukrainian soldier killed in JFO area in Donbas- another wounded - Khomchak",11516,23028
385036,22.02.2021,"Ukrainian soldier killed in JFO area in Donbas- another wounded - Khomchak",11517,23028
385036,22.02.2021,"Ukrainian soldier killed in JFO area in Donbas- another wounded - Khomchak",11518,23054
385036,22.02.2021,"One Ukrainian soldier killed- two injured in war-torn east",11519,23054
385036,22.02.2021,"One Ukrainian soldier killed- two injured in war-torn east",11520,23054
385036,22.02.2021,"One Ukrainian soldier killed- two injured in war-torn east",11521,23054
385036,22.02.2021,"One Ukrainian soldier killed- two injured in war-torn east",11522,23000
385036,23.02.2021,"Russian-occupation forces in Donbas violate ceasefire 11 times over past day- one Ukrainian soldier killed- two soldiers wounded - JFO HQ",11523,23000
385036,23.02.2021,"Russian-occupation forces in Donbas violate ceasefire 11 times over past day- one Ukrainian soldier killed- two soldiers wounded - JFO HQ",11524,23000
385036,23.02.2021,"Russian-occupation forces in Donbas violate ceasefire 11 times over past day- one Ukrainian soldier killed- two soldiers wounded - JFO HQ",11525,23000
385036,23.02.2021,"Russian-occupation forces in Donbas violate ceasefire 11 times over past day- one Ukrainian soldier killed- two soldiers wounded - JFO HQ",11526,23054
385048,26.02.2021,"DPR reports eight ceasefire violation by Ukrainian troops in past day",11527,23054
385048,26.02.2021,"DPR reports eight ceasefire violation by Ukrainian troops in past day",11528,23054
385048,26.02.2021,"DPR serviceman killed in shelling by Ukrainian troops",11529,23054
385048,26.02.2021,"DPR serviceman killed in shelling by Ukrainian troops",11530,23028
385050,28.02.2021,"DPR reports two ceasefire violation by Ukrainian troops in past day",11531,23028
385050,4.03.2021,"War Zone",11532,23028
385053,1.03.2021,"Russia-occupation forces in Donbas violate ceasefire seven times- one Ukrainian soldier killed - JFO HQ",11533,23028
385053,1.03.2021,"Russia-occupation forces in Donbas violate ceasefire seven times- one Ukrainian soldier killed - JFO HQ",11534,23028
385053,1.03.2021,"Russia-occupation forces in Donbas violate ceasefire seven times- one Ukrainian soldier killed - JFO HQ",11535,23014
385053,1.03.2021,"Ukraine soldier killed ahead of EU chief's visit",11536,23054
385053,1.03.2021,"Ukraine soldier killed ahead of EU chief's visit",11537,23054
385053,1.03.2021,"Ukraine soldier killed ahead of EU chief's visit",11538,23054
385053,2.03.2021,"Serhiy Moiseyenko",11539,23000
385053,2.03.2021,"Serhiy Moiseyenko",11540,23000
385053,2.03.2021,"Serhiy Moiseyenko",11541,23000
390377,1.04.2021,"Ukraine March 2021",11542,23014
402777,6.05.2021,"Conflict-related civilian casualties in Ukraine1",11543,23014
389855,5.03.2021,"Three DPR servicemen killed in shelling by Ukrainian troops",11544,23014
389857,7.03.2021,"DPR reports four ceasefire violation by Ukrainian troops in past day",11545,23039
389858,10.03.2021,"DPR soldier killed- another wounded in shelling by Ukrainian army",11546,23032
389861,11.03.2021,"Ukrainian soldier killed in Donbas on Wed as result of shelling by occupation forces - Skhid task force",11547,23028
389861,11.03.2021,"Ukrainian soldier killed in Donbas on Wed as result of shelling by occupation forces - Skhid task force",11548,23028
389861,11.03.2021,"Ukrainian soldier killed in war-torn separatist east",11549,23028
389861,11.03.2021,"Ukrainian soldier killed in war-torn separatist east",11550,23054
389861,13.03.2021,Starohnativka,11551,23054
389861,13.03.2021,Starohnativka,11552,23000
389871,13.03.2021,"Ukrainian soldier killed in Donbas - Skhid operational-tactical group",11553,23000
389871,13.03.2021,"Ukrainian soldier killed in Donbas - Skhid operational-tactical group",11554,23014
389871,14.03.2019,Maryinka,11555,23014
389871,14.03.2019,Maryinka,11556,23054
389867,12.03.2021,"DPR serviceman killed in shelling by Ukrainian troops",11557,23054
390361,17.03.2021,"Donetsk Oblast",11558,23014
420052,19.03.2021,NULL,11559,23014
389875,18.03.2021,"Ukrainian defender killed near Pivdenne in Donbas",11560,23028
389875,18.03.2021,"Ukrainian defender killed near Pivdenne in Donbas",11561,23014
389875,20.03.2019,Pivdenne,11562,23055
389875,20.03.2019,Pivdenne,11563,23054
389879,20.03.2021,"Ukrainian soldier killed in Donbas due to mortar shelling - Skhid task force",11564,23054
389879,20.03.2021,"Ukrainian soldier killed in Donbas due to mortar shelling - Skhid task force",11565,23014
389879,21.03.2021,Vodiane,11566,23014
389879,21.03.2021,Vodiane,11567,23054
390370,22.03.2021,Shumy,11568,23054
389886,23.03.2021,"Two DPR officers killed in attack by Ukrainian military - people?s militia",11569,23014
389882,22.03.2021,"DPR civilian killed by Kiev?s sniper- says Donetsk administration chief",11570,23014
389882,22.03.2021,"DPR civilian killed by Kiev?s sniper- says Donetsk administration chief",11571,23014
389890,26.03.2021,"Ukraine says four soldiers killed in separatist shelling",11572,23028
389890,26.03.2021,"Ukraine says four soldiers killed in separatist shelling",11573,23028
389890,26.03.2021,"Ukraine says four soldiers killed in separatist shelling",11574,23028
389890,26.03.2021,"TCG spokesperson confirms death of four soldiers of Ukrainian Armed Forces in Donetsk region",11575,23000
389890,26.03.2021,"TCG spokesperson confirms death of four soldiers of Ukrainian Armed Forces in Donetsk region",11576,23000
